image_id,label,file_path,status,p_low,p_high,threshold_T,threshold_method,roi_count_after_strategy,roi_area_sel,roi_dist_center,mean,std,variance,min,max,median,skewness,kurtosis,entropy,energy,roi_pixels,area,perimeter,circularity,eccentricity,solidity,extent,major_axis_length,minor_axis_length,aspect_ratio,convex_area,bbox_w,bbox_h,equivalent_diameter,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,glcm_ASM
ISIC_0033123.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0033123.jpg,ok,6,99,17.431640625,minimum,1,12018.0,8.98980455051727,2.592611074447632,9.832536697387695,96.67877197265625,0.0,103.0,0.0,4.4982008934021,22.76282501220703,0.8275011168107771,0.8301260042038788,12018,12018.0,514.0,0.571631069521751,0.6894685144397475,0.9817023362195719,0.7197269134028027,145.77710363977525,105.58863825835957,1.3806135399064354,12242.0,138.0,121.0,123.70041571727714,0.19449902456858384,0.09346540457261823,0.962866821389669,0.9329341626289706,0.47396153175939715,0.8703910250738898
ISIC_0028406.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0028406.jpg,ok,5,97,19.423828125,minimum,1,11206.0,29.633651453016444,4.532839775085449,14.627511024475098,213.96408081054688,0.0,145.0,0.0,4.03047513961792,18.55027198791504,0.959124674711161,0.7615536652698959,11206,11206.0,594.8284271247462,0.39799448233110923,0.6507841625821921,0.9049503351368812,0.6396118721461187,140.36318001133102,106.57253869383196,1.3170670580962096,12383.0,146.0,120.0,119.44840868886548,0.4926973218124946,0.17563029905030228,0.9389736461861002,0.9018076172555733,0.3932038981928596,0.8132772145307934
ISIC_0027983.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0027983.jpg,ok,5,97,23.408203125,minimum,1,2736.0,8.153610647786952,7.2770466804504395,19.374351501464844,375.3655090332031,0.0,255.0,0.0,4.370895862579346,31.660717010498047,1.536692052348828,0.6501025422352174,2736,2736.0,249.20710678118655,0.5536115098013149,0.516331464046148,0.9553072625698324,0.6900378310214376,64.31038060768182,55.074691270814405,1.1676938921264637,2864.0,61.0,65.0,59.02188911239122,1.020063475964486,0.28671662686072086,0.905798015679775,0.8483648625259279,0.3955156974188675,0.719790544188378
ISIC_0030770.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0030770.jpg,ok,5,97,31.376953125,minimum,1,3149.0,11.5736655898589,8.274373054504395,18.019527435302734,324.703369140625,0.0,255.0,0.0,4.115882873535156,33.17593002319336,1.8383781287894883,0.5265406580604808,3149,3149.0,258.0,0.5944880275316543,0.5599943932801533,0.9716136994754705,0.7580645161290323,69.67747224555934,57.727534692913935,1.2070058528605598,3241.0,67.0,62.0,63.32007048615018,0.7654784597681819,0.2845969599238222,0.8920064736010795,0.7867585681368428,0.49473865838728803,0.6190869049268635
ISIC_0033349.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0033349.jpg,ok,6,99,33.369140625,minimum,1,23667.0,57.68258802896878,7.775890350341797,13.992022514343262,195.7766876220703,0.0,130.0,0.0,1.8786473274230957,3.0487632751464844,2.254675794096496,0.4554129644720555,23667,23667.0,1315.2426406871193,0.17192590296312815,0.6521676788176393,0.7835717123559793,0.5787118544600939,223.58454981040913,169.49380053904778,1.3191311369462075,30204.0,213.0,192.0,173.59078404468104,0.24269081926597544,0.13654032464231214,0.9420278500546078,0.8427300406039224,0.6533176269508543,0.7102380913143567
ISIC_0028188.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0028188.jpg,ok,6,99,101.103515625,minimum,1,66622.0,8.980541693495569,40.70095443725586,33.035430908203125,1091.3397216796875,0.0,130.0,39.0,0.2692091166973114,-1.158668875694275,4.938599130763283,0.06230077457110759,66622,66622.0,1340.4497474683058,0.46593620244045736,0.7692095144691392,0.9522461872704143,0.7178708043747642,366.770569199255,234.36516622474596,1.5649534233578744,69963.0,345.0,269.0,291.2486308111096,0.5503911799981944,0.2220356586736345,0.9110162219874889,0.5112683842147401,0.9237765841252098,0.2614249804102228
ISIC_0026393.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0026393.jpg,ok,6,99,18.427734375,minimum,1,16139.0,76.22638786273802,3.0242888927459717,10.155475616455078,103.13368225097656,0.0,127.0,0.0,4.410922527313232,23.57881736755371,0.8827807995936425,0.7727781674385169,16139,16139.0,646.4497474683059,0.48530743556282824,0.6323243536384465,0.9414887411037218,0.6920075465225967,163.7597887575299,126.86532366846886,1.2908159930721046,17142.0,169.0,138.0,143.348571714129,0.2194345943875341,0.10598237633029174,0.9573620265802909,0.9246246906015898,0.3215653062911835,0.8549441451842348
ISIC_0030275.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0030275.jpg,ok,6,99,34.365234375,minimum,1,14841.0,17.852634537419423,5.505356788635254,20.236852645874023,409.5301818847656,0.0,255.0,0.0,5.598607540130615,42.2078742980957,1.0224889347548445,0.7795599552502896,14841,14841.0,564.8284271247462,0.5845745942582321,0.3488980716246716,0.9793453873564736,0.7628765292484836,142.23257518193307,133.29477653253997,1.067052879954453,15154.0,142.0,137.0,137.4632608496341,1.2575810975293926,0.2533358534166121,0.9325498231334517,0.8956548244706108,0.3963017638815737,0.8022247582039284
ISIC_0027888.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0027888.jpg,ok,5,97,32.373046875,minimum,1,14081.0,120.04837428472831,4.2536749839782715,14.046737670898438,197.3108367919922,0.0,136.0,0.0,4.045238971710205,18.317493438720703,0.9188811307783957,0.7760200311324857,14081,14081.0,546.0,0.5935510493257373,0.5087804624819887,0.973453162806775,0.7895149985982618,144.76156760300708,124.62469806975923,1.161580086813731,14465.0,123.0,145.0,133.8972965724694,0.5135024346161992,0.19686544393916933,0.9295556280970154,0.8840493412911923,0.45747231502674834,0.7815640163539861
ISIC_0031065.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0031065.jpg,ok,6,99,44.326171875,minimum,1,19486.0,52.80265315557453,6.66185998916626,15.874283790588379,251.9928741455078,0.0,127.0,0.0,2.620861768722534,6.662315368652344,1.6587613754188315,0.6240547734163042,19486,19486.0,761.2071067811866,0.4225974709262532,0.42022362427110643,0.8995891233091732,0.636797385620915,169.55721865962025,153.85970938135597,1.1020248208018866,21661.0,170.0,180.0,157.51300190368215,0.3331083589868451,0.14881025069667658,0.9423792586142593,0.8773127656602191,0.6525934985380973,0.7696976624187234
ISIC_0033230.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0033230.jpg,ok,6,99,16.435546875,minimum,1,2190.0,41.99506972286553,5.379452228546143,14.591666221618652,212.91671752929688,0.0,105.0,0.0,3.4794955253601074,13.403148651123047,1.5683548041993294,0.6440266049498544,2190,2190.0,208.0,0.6361028024557736,0.545227265503238,0.9651828999559278,0.7841031149301826,57.85824853354699,48.50189125243244,1.1929070607250623,2269.0,49.0,57.0,52.80525166089076,0.4906575996851017,0.2082611237211322,0.9206919676001946,0.8561858376668647,0.45670895518495813,0.7331060689059894
ISIC_0026456.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0026456.jpg,ok,5,97,24.404296875,minimum,1,7750.0,123.92285070398216,6.980387210845947,12.395707130432129,153.65354919433594,0.0,78.0,0.0,1.8457423448562622,2.741243839263916,2.0685778684045717,0.4625488782518209,7750,7750.0,570.4142135623731,0.2993166591082375,0.8937247055435965,0.8127097315436241,0.4574970484061393,160.313249807737,71.91905943808504,2.2290787874631217,9536.0,121.0,140.0,99.3358267278101,0.1834627315373061,0.1182303580728067,0.9473911630176497,0.8688295580167253,0.5745014808659343,0.7549028216527671
ISIC_0033762.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0033762.jpg,ok,6,99,23.408203125,minimum,1,18878.0,154.1365500171045,6.395857810974121,11.941421508789062,142.59754943847656,0.0,177.0,0.0,2.9379310607910156,15.926090240478516,2.2693584505991415,0.4358811730270754,18878,18878.0,1221.0355339059327,0.15911431018056865,0.8742618639400412,0.743403953689848,0.5341822297679683,253.14582537131477,122.89081181099594,2.059924754672846,25394.0,228.0,155.0,155.03617682821775,0.2108759081339029,0.12161719433729642,0.9471348295845539,0.8755024330715879,0.5119971051374992,0.7665505541662283
ISIC_0031270.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0031270.jpg,ok,6,99,30.380859375,minimum,1,10200.0,5.640356699075883,7.66539192199707,23.195966720581055,538.0528564453125,0.0,255.0,0.0,3.703620195388794,15.486011505126953,1.4567698826383642,0.7127554402153015,10200,10200.0,496.0,0.5210107483515851,0.40216375296108525,0.9669162953834487,0.7394519356241844,119.69062694777902,109.58487872733261,1.0922184551172456,10549.0,114.0,121.0,113.96070970426018,1.4808810634984766,0.3501997681719172,0.9060996126328692,0.870098801013298,0.42822625483077303,0.7571191685211829
ISIC_0028714.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0028714.jpg,ok,5,97,41.337890625,minimum,1,8353.0,6.2129764402866865,7.623608112335205,18.016788482666016,324.6046447753906,0.0,162.0,0.0,2.595576763153076,6.616842269897461,1.5275771792985477,0.6319977657708052,8353,8353.0,444.4142135623731,0.5314671973584134,0.42090289305302325,0.9523429483525254,0.697827903091061,108.76203473976734,98.65866187468505,1.102407357581176,8771.0,105.0,114.0,103.12792985982418,0.5341379331165219,0.2094394832117677,0.9239075863368607,0.8494308472296159,0.6065891894399804,0.7215686168625006
ISIC_0026349.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0026349.jpg,ok,6,99,133.974609375,minimum,1,120587.0,40.62226744228165,47.64450454711914,38.6077995300293,1490.562255859375,0.0,189.0,42.0,0.5972644686698914,-0.4926126003265381,5.5207432706456485,0.032739868416236134,120587,120587.0,1673.2426406871193,0.541243268096469,0.4342207496248566,0.9604163845902658,0.7655879981461376,415.32286052923564,374.1255300933111,1.1101163302746229,125557.0,387.0,407.0,391.8368754736836,0.7933407321526545,0.2885582558548504,0.8819785995568274,0.440513864874834,0.9262273589951897,0.19408917740328324
ISIC_0025596.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0025596.jpg,ok,6,99,42.333984375,minimum,1,17246.0,98.08367309388606,4.731996059417725,16.13300323486328,260.2737731933594,0.0,230.0,0.0,4.46876859664917,26.170276641845703,0.9650474955551278,0.7845631259260417,17246,17246.0,596.4142135623731,0.6092594527191467,0.3755543013993823,0.9807222064259312,0.787344777209642,154.11042612194586,142.8296033485117,1.078980985096677,17585.0,148.0,148.0,148.18329591591157,0.6624829254458287,0.19747880216985922,0.9366415684394374,0.8970223690351913,0.47605056972195525,0.8046677539562069
ISIC_0030104.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0030104.jpg,ok,6,99,75.205078125,minimum,1,24549.0,36.16348852189278,15.83877182006836,26.956865310668945,726.6725463867188,0.0,255.0,0.0,1.87236750125885,3.6718974113464355,2.908201471112629,0.3881213291286147,24549,24549.0,781.6213203435597,0.5049529056536006,0.5225470594549402,0.9532481652622995,0.7552376557452699,192.64203668099904,164.24861259000483,1.1728685779639938,25753.0,165.0,197.0,176.79580759651375,0.9346343573771343,0.2935410482123143,0.898591838664657,0.7436735396643869,0.7493990347633701,0.5530824823943383
ISIC_0027856.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0027856.jpg,ok,2,98,34.365234375,minimum,1,5805.0,109.96902801110943,7.628768444061279,20.312456130981445,412.5958557128906,0.0,145.0,0.0,2.9912514686584473,8.79155158996582,1.3214313384232328,0.6855847189857563,5805,5805.0,386.0,0.48959556911833196,0.6721541705168985,0.9234807508749602,0.6581632653061225,101.54934574344864,75.18827472213778,1.350600823316245,6286.0,84.0,105.0,85.97183002116228,0.992448376440854,0.2914596249547502,0.911972695569881,0.8688809566657499,0.44289720613120537,0.7550012947813565
ISIC_0033969.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0033969.jpg,ok,6,99,72.216796875,minimum,1,25136.0,4.83737184843214,15.063693046569824,25.70724868774414,660.8626708984375,0.0,171.0,0.0,2.2557473182678223,5.539385795593262,3.6358013661032396,0.29827334462839145,25136,25136.0,815.2071067811866,0.47530252071778883,0.7012755042492776,0.9301705954187174,0.7388594944150499,215.62127125038583,153.7143259513581,1.4027402450349125,27023.0,162.0,210.0,178.89703518075154,0.9373476579191278,0.29260111374279285,0.8977332206537205,0.7371990710927752,0.7285784406228053,0.5435330895460645
ISIC_0027903.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0027903.jpg,ok,6,99,36.357421875,minimum,1,22828.0,64.44353866845367,7.783598899841309,15.012340545654297,225.37037658691406,0.0,150.0,0.0,2.427731990814209,7.186623573303223,2.4939545986013387,0.45402922346984165,22828,22828.0,1026.0,0.2725103530284638,0.8018534614513122,0.7157907939295121,0.4902605072697206,260.9570353983478,155.9272390713502,1.6735820947803464,31892.0,187.0,249.0,170.48610596530818,0.25866438873101283,0.11828384758381702,0.9532085634326384,0.8792868987400245,0.6160068645210383,0.7731704398478917
ISIC_0032775.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0032775.jpg,ok,6,99,52.294921875,minimum,1,40872.0,21.687106196876165,16.87057113647461,21.78290557861328,474.4949951171875,0.0,212.0,6.0,1.5011091232299805,2.3681325912475586,4.43611812165123,0.16362192560949915,40872,40872.0,1786.0355339059329,0.16101100599687126,0.6671044921787537,0.7722918201915991,0.5355345911949686,289.9001413003682,215.96521463099506,1.3423464598023314,52923.0,288.0,265.0,228.12243789775607,0.4635005933034779,0.19837988908631848,0.9235939423782088,0.7634783784404828,0.7614797909288467,0.5829416505354994
ISIC_0031201.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0031201.jpg,ok,6,99,50.302734375,minimum,1,23011.0,46.56389743975355,8.819738388061523,17.10661506652832,292.63629150390625,0.0,124.0,0.0,2.1761860847473145,4.321561813354492,2.424980821804072,0.4550318597733453,23011,23011.0,766.0355339059328,0.4927737049088825,0.6404117509961761,0.9425715807151928,0.7383840328584264,196.46189251035173,150.88897369378876,1.30202948367219,24413.0,159.0,196.0,171.16809037872926,0.36444166523951976,0.17003796284500086,0.9323620349509373,0.8163629075150558,0.7230357838781707,0.6664735851673558
ISIC_0028431.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0028431.jpg,ok,6,99,32.373046875,minimum,1,12601.0,60.29517617834086,4.93238639831543,18.21799659729004,331.8954162597656,0.0,221.0,0.0,5.1693806648254395,32.29855728149414,1.146220403312216,0.7732901191465569,12601,12601.0,540.0,0.5430344173921123,0.5290387010165228,0.9587613178117629,0.7310860988628453,138.0143012025074,117.11861827329882,1.1784146981690553,13143.0,124.0,139.0,126.66527346991276,0.7841731355575666,0.1914522505048884,0.9445511640282034,0.9102181400699788,0.4871594335786036,0.8285207048297734
ISIC_0027665.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0027665.jpg,ok,6,99,21.416015625,minimum,1,16228.0,62.6071185605302,2.9110796451568604,10.896941184997559,118.74333190917969,0.0,113.0,0.0,4.575108528137207,23.452465057373047,0.8680607545901075,0.8141600886528905,16228,16228.0,692.4497474683059,0.425302896654559,0.7830103925107487,0.9203720508166969,0.6961221688400824,185.34914482955406,115.2887660716099,1.6076947576524985,17632.0,188.0,124.0,143.74328273683685,0.278695152953776,0.11304044712771645,0.9584033733940742,0.927455807225314,0.4511506627716642,0.8601952808188962
ISIC_0032614.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0032614.jpg,ok,5,97,31.376953125,minimum,1,15025.0,36.13892294139273,6.035940170288086,14.892605781555176,221.7897186279297,0.0,107.0,0.0,2.842498779296875,8.080492973327637,1.5529224761795848,0.6325149664591182,15025,15025.0,641.2071067811866,0.45922729192739326,0.5481098917888243,0.9123755161525382,0.7180406212664278,154.78975880848853,129.4671338699903,1.19559114488412,16468.0,155.0,135.0,138.31277655967224,0.3509451487069969,0.15965800822734322,0.9377763027614929,0.8643767854054941,0.6259297936982323,0.7471852228842755
ISIC_0024669.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0024669.jpg,ok,5,97,27.392578125,minimum,1,11840.0,13.351681043981078,9.611571311950684,29.17876434326172,851.4002685546875,0.0,255.0,0.0,4.956705570220947,29.297313690185547,1.6807489014079335,0.6042339869430239,11840,11840.0,642.0355339059328,0.36094699978214867,0.8088149104268663,0.9181853431562621,0.6776556776556777,162.69994436657507,95.67786562190949,1.7004972185470277,12895.0,168.0,104.0,122.78092771136862,2.32987527031736,0.4003172990593678,0.9005957760957253,0.8366846650127879,0.43357810420192155,0.7001131869903687
ISIC_0026068.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0026068.jpg,ok,6,99,26.396484375,minimum,1,16820.0,97.75083030174585,3.444173574447632,12.640780448913574,159.78932189941406,0.0,164.0,0.0,4.560577392578125,24.7315616607666,0.7712124316688027,0.8179736130335753,16820,16820.0,622.4142135623731,0.5456031286655924,0.5073661617418803,0.9724229635196855,0.6976937116309938,159.27820398384094,137.25489775218134,1.1604555217506505,17297.0,147.0,164.0,146.3416862771693,0.3695474362740099,0.13521156570460885,0.9525123551316661,0.9193994002041437,0.49639393337803295,0.8453121832997773
ISIC_0025612.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0025612.jpg,ok,5,97,19.423828125,minimum,1,13645.0,88.34116914860728,4.345547676086426,17.699316024780273,313.2657775878906,0.0,255.0,0.0,6.219128131866455,50.306663513183594,0.8417077653096996,0.8061388871694317,13645,13645.0,560.4142135623731,0.5459654002993625,0.6273411099525731,0.9605096438124736,0.7580555555555556,150.10759348406182,116.89547589154331,1.284118075051354,14206.0,120.0,150.0,131.80801791966715,0.964054425332475,0.21795136265218357,0.9372895299435882,0.9030303818831933,0.37859159692590094,0.815480968831789
ISIC_0031103.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0031103.jpg,ok,6,99,71.220703125,minimum,1,20056.0,28.270799965049413,10.846529960632324,23.5334415435791,553.8228759765625,0.0,125.0,0.0,2.158992052078247,3.498565673828125,1.9766286758463922,0.5819047512596955,20056,20056.0,654.0,0.5892487749852415,0.31321498175462453,0.9827037091479249,0.7601000530584401,164.58217487934246,156.30077008339947,1.0529837747537847,20409.0,158.0,167.0,159.80016367078107,0.6045419866947559,0.21001277022793965,0.9265944424255965,0.8327043425271717,0.7772835418830839,0.6934157025873482
ISIC_0024475.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0024475.jpg,ok,5,97,54.287109375,minimum,1,12874.0,20.29216705846482,14.505436897277832,22.710798263549805,515.7803344726562,0.0,193.0,0.0,1.9803235530853271,4.789661884307861,3.098572688110999,0.2884611063664605,12874,12874.0,654.4142135623731,0.37776169808739674,0.5622830653923511,0.9050899887514061,0.680947847244261,144.68556390032575,119.64697926252339,1.2092705122363578,14224.0,138.0,137.0,128.0300195224561,0.933783768664902,0.3530686868409788,0.8701231937675258,0.7353465715030416,0.624163757145396,0.5408241647378682
ISIC_0032867.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0032867.jpg,ok,6,99,24.404296875,minimum,1,7843.0,9.002049043544632,4.271069526672363,12.89283275604248,166.2251434326172,0.0,217.0,0.0,4.100409984588623,25.059457778930664,1.2640266119289592,0.7301618403720507,7843,7843.0,416.0,0.5695153287283826,0.714427175771719,0.9818477716574863,0.7166483918128655,119.62208293338561,83.70074426366509,1.4291639098998161,7988.0,114.0,96.0,99.93006429177298,0.382617325269546,0.14862103475976837,0.9448302647662472,0.892750069619424,0.44791202149419695,0.7970556715109451
ISIC_0030882.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0030882.jpg,ok,6,99,66.240234375,minimum,1,29639.0,4.545914376697413,17.767805099487305,25.364858627319336,643.3760375976562,0.0,224.0,0.0,1.5132813453674316,2.2181458473205566,3.639219644972066,0.2732019844754664,29639,29639.0,989.6213203435597,0.38030788034004986,0.7497197267812726,0.8920960751264146,0.5840772489900483,246.35007697567164,163.02351640869497,1.511132150763317,33224.0,255.0,199.0,194.2615424277422,0.7494456015601675,0.2589152688147531,0.9091247469572701,0.7546566846279426,0.7358584154186298,0.5695503507246151
ISIC_0032557.jpg,vascular lesion,/content/skin_cancer_local/Train/vascular lesion/ISIC_0032557.jpg,ok,6,99,49.306640625,minimum,1,18107.0,23.60997295825222,17.160932540893555,33.37504577636719,1113.8936767578125,0.0,255.0,0.0,2.7966325283050537,9.82823657989502,3.01537899141822,0.400333014858268,18107,18107.0,1332.4497474683058,0.1281606460219796,0.9273986097094368,0.6316321903233684,0.3680060158933398,288.570378067613,107.94685350866389,2.6732634503742108,28667.0,213.0,231.0,151.83724324591643,1.5153001710324094,0.3202405440972417,0.9136537424670259,0.859923787751574,0.5171264928151199,0.7395082729380348
